Nama User,Ulasan,Rating,Tanggal,Likes,Versi App
Pengguna Google,"apk gajelas, padahal nama pengguna udah bener, tpi masih gabisa login, klo mau verifikasi keamanan ya ga usah sampe segitunya lah, orang jdi pusing tau ga",1,2025-12-21 06:27:29,13,11.49.1-release.0
Pengguna Google,aplikasi eror...aku tak pernah otak Atik eh pas buka tiba2 akun anda di tangguh kan! lol mau aju banding malah gx bisa..,1,2025-12-21 05:50:11,2,11.49.1-release.0
Pengguna Google,"Aplikasi TERBURUK,saat lagi daftar menggunakan google,lalu idi nama pengguna salah terus,sudah berulang kali salah.",1,2025-12-21 05:49:38,0,
Pengguna Google,good,5,2025-12-21 05:46:20,0,10.86.0-release.0
Pengguna Google,apk gajelas,1,2025-12-21 05:44:19,0,11.49.1-release.0
Pengguna Google,Baik,5,2025-12-21 05:27:54,0,11.49.1-release.0
Pengguna Google,"udh punya akun Twitter tapi mau login butuh verifikasi aku lupa semua,abis itu pas mau buat akun baru tulisan nya terjadi kesalahan terusss",1,2025-12-21 04:13:16,3,11.49.1-release.0
Pengguna Google,"aplikasi yg sangat buruk mengecewakan, akun selalu di tangguhkan, nyesal install aplikasi ini",1,2025-12-21 03:53:30,0,11.49.1-release.0
Pengguna Google,Ok...,4,2025-12-21 03:45:06,0,
Pengguna Google,"twiterr sekarang busuk,, udah 2 akun tiba2 di tangguh kan. help center jg nggak berguna. mending hapus aja aplikasi busuk",1,2025-12-21 03:43:00,0,
Pengguna Google,aplikasi ga jelas kaya kanjuttt,1,2025-12-21 03:39:53,0,
Pengguna Google,blok block.. use threads better,1,2025-12-21 03:22:24,0,8.95.0-release.00
Pengguna Google,tidak dapat di install,1,2025-12-21 02:58:22,0,
Pengguna Google,"sangat2 buruk sekali lebih nyaman twiter dri pada x ini makin buruk tiba2 akun di tanguhkan permanen tanpa ada kesalahan apapun ,,",1,2025-12-21 02:52:42,0,
Pengguna Google,"aduhh, gadulu dehh. aplikasi nya gajelas, wifi udh bagus, ga ada apa-apa, tapi ga bisa daftar, udah nunggu lama biar bisa daftar lagi eh sama aja, perbaikin lah minimal, gajelas bgt",1,2025-12-21 02:35:41,48,11.49.1-release.0
Pengguna Google,jelek sekarang,2,2025-12-21 02:34:11,0,
Pengguna Google,"aplikasi jelek,kacau banget parah",1,2025-12-21 02:25:20,0,11.49.1-release.0
Pengguna Google,cukup bermanfaat,5,2025-12-21 02:21:55,0,11.49.1-release.0
Pengguna Google,Not friendly social media 💫👎,1,2025-12-21 02:06:14,0,11.47.0-release.0
Pengguna Google,ga jelas nhent0t di tanguhin mulu akun gw,1,2025-12-21 01:31:41,0,11.49.1-release.0
Pengguna Google,kurang memuaskan bos,2,2025-12-21 01:07:03,0,11.3.5-release.0
Pengguna Google,"banyak bug, tidak semenarik dan sebebas yang dulu, terlalu banyak limit di dm",1,2025-12-21 01:03:58,0,
Pengguna Google,Update banget,5,2025-12-21 00:53:55,0,11.49.1-release.0
Pengguna Google,Semenjak ganti nama twiter ini hancur,1,2025-12-21 00:47:44,0,11.28.0-release.0
Pengguna Google,niatnya sih mw login ke akun yg ditangguhkan tpi pas udh smpe ke titik mau masuk malah gabisa jujur Twitter agak ngeselin yh sekarang,1,2025-12-21 00:28:32,0,10.72.2-release.0
Pengguna Google,"tiba2 akun gak bisa di buka, padahal akun udh buat dari 2013, dan buat lagi, tiba2 di tangguhkan, aneh Bner ni X, ganti aja namanya ke Twitter aja, biar bner lagi",1,2025-12-21 00:10:36,0,10.21.1-release.0
Pengguna Google,"orang orang nya IQ tinggi semua,ka",5,2025-12-20 23:38:38,0,
Pengguna Google,tidak bisa membuat akun,1,2025-12-20 23:17:13,0,11.49.1-release.0
Pengguna Google,ga bagus.. account logout,1,2025-12-20 23:12:15,0,
Pengguna Google,iklan nya parah,5,2025-12-20 23:04:38,0,11.49.1-release.0
Pengguna Google,jangan di download karena nanti akun kalian gk bisa di masukin lagi,2,2025-12-20 21:11:35,0,
Pengguna Google,"aplikasi gjls, sering eror buat login ulang ga bisa katanya kesalahan teknis. padahal udh lebih dari 2 Minggu tapi tetep ga bisa, pls deh kenapa si sering kaya gini???",1,2025-12-20 20:03:07,0,
Pengguna Google,banyak menpaat,5,2025-12-20 19:34:32,0,11.49.1-release.0
Pengguna Google,banyak pengetahuan dan pengalaman memberikan wawasa,4,2025-12-20 19:10:47,0,11.49.1-release.0
Pengguna Google,aplikasi x merugikan,1,2025-12-20 18:08:10,0,11.5.1-release.0
Pengguna Google,tidak bisa login,1,2025-12-20 17:59:54,0,
Pengguna Google,"akun sering ditangguhkan, lagi enak baca informasi terbaru malah logout sendiri, gak jelas lagi ditangguhkan kenapa",1,2025-12-20 17:49:49,0,
Pengguna Google,"aplikasi ga guna, masa dikit dikit logout, udh gitu sampe kena penangguhan gila, aplikasi ga bermutu",1,2025-12-20 17:48:30,1,11.48.0-release.0
Pengguna Google,aplikasi yang sangat membantu contohnya untuk suport aplikasi-aplikasi lain yang membutuhkan dukungan X twitter,5,2025-12-20 17:40:25,1,11.28.0-release.0
Pengguna Google,gak bisa ganti nama astaga kenapa sih?,1,2025-12-20 17:31:37,5,11.49.1-release.0
Pengguna Google,"kenapa mendadak akun saya kena suspend, padahal saya tidak pernah komen, saya hanya pakai akun buat pantau timeline artis favorit saya",2,2025-12-20 17:24:52,0,10.57.0-release.0
Pengguna Google,bagus,5,2025-12-20 17:13:52,0,
Pengguna Google,aplikasi yang bagus,5,2025-12-20 17:13:31,0,11.48.0-release.0
Pengguna Google,"I like this app, but sometimes this app is running out",4,2025-12-20 17:01:08,0,
Pengguna Google,lumayan bagus,3,2025-12-20 16:35:35,0,
Pengguna Google,mantap,5,2025-12-20 16:31:30,0,
Pengguna Google,"bagus ga terlalu nge lag tapi kalau scroll di X suka ke atas sendiri ya sebagian orang udah tau lah ya gimana, minusnya nama pengguna nya susah banget di ganti sampai² kesel bngt aku padahal baru banget loh aku download semoga bisa di perbaikin lagi ya😔😔💔",4,2025-12-20 16:22:13,15,11.47.0-release.0
Pengguna Google,"pls lah, bug keluar dari aplikasi",1,2025-12-20 15:36:12,1,
Pengguna Google,tdk bagus karena tdk bisa dibuka,1,2025-12-20 15:28:25,1,
Pengguna Google,bagus,5,2025-12-20 15:13:12,0,11.38.2-release.0
Pengguna Google,"NGGAK BISA BIKIN AKUN PLC KENAPASIEEE.... DIBENAHINN DONGGG, ULASAN KEK GINI JANGAN DILIAT DOANG YY",1,2025-12-20 15:11:59,1,
Pengguna Google,"gjls suka tbtb di ban, pdhl ga ngelanggar aturan!",1,2025-12-20 15:02:10,1,
Pengguna Google,apl ny bgus..tpi knp susah masuk dn sllu d tangguhkan akun..mohon d apgrade dong kang Elon !!,3,2025-12-20 14:55:22,0,11.49.1-release.0
Pengguna Google,"Akun selalu ditangguhkan, diblokir setiap buat akun baru eror apa iya x resmi di blokir pemerintah Indonesia ?",1,2025-12-20 14:45:16,1,11.49.1-release.0
Pengguna Google,bagus,3,2025-12-20 14:40:29,0,11.49.1-release.0
Pengguna Google,aneh akun aman² aja di tangguk kan tel lah cok,2,2025-12-20 14:29:53,1,
Pengguna Google,good,5,2025-12-20 14:28:46,0,
Pengguna Google,scam,1,2025-12-20 14:21:47,0,
Pengguna Google,Sangat senang bisa mudah dicari,4,2025-12-20 14:12:23,0,11.48.0-release.0
Pengguna Google,"akun utama buat kerja ,eh tiba tiba akun ditangguhkan....Lol lah.... mana udah complain tetep aja...",1,2025-12-20 14:10:20,0,11.48.0-release.0
Pengguna Google,"aplikasi kuntul, di tangguhkan terus akun ku,, padahal gak posting apa apa",1,2025-12-20 14:09:20,1,11.49.1-release.0
Pengguna Google,aplikasi jeleeeeek ga ada guna pisan kasih 1 bintang dah bagus banget,1,2025-12-20 14:09:17,0,11.47.0-release.0
Pengguna Google,Good job Akunku hampir 3 kali hilang,5,2025-12-20 13:49:21,0,11.47.0-release.0
Pengguna Google,Ok,5,2025-12-20 13:44:14,0,
Pengguna Google,"apk munafik, paling munafik yang pernah saya liat dan say rasakan, , bentar bentar akun di tangguhkan bilang aja suruh bayar langganan 🤣🤣🤣🤣",1,2025-12-20 13:35:55,0,11.47.0-release.0
Pengguna Google,tolong segera perbaiki!,5,2025-12-20 13:31:50,0,11.42.0-release.2
Pengguna Google,aplikasinya ok banget,5,2025-12-20 13:19:10,0,11.49.1-release.0
Pengguna Google,aplikasi sampah akun di tangguh kan terus udah 10 akun selalu di tangguh kan padahal tidak pernah memposting apapun.semejnjak elon mask punya aplikasi ini jadi tidak jelas,1,2025-12-20 13:18:19,1,11.48.0-release.0
Pengguna Google,Bug logout benerin napa woy..jadi gedek lama lama kalo buka aplikasi malah logout,5,2025-12-20 13:17:07,0,11.48.0-release.0
Pengguna Google,"sangat buruk, selalu akun di tangguhkan",1,2025-12-20 13:16:49,0,11.38.2-release.0
Pengguna Google,Ampass!!Gak jelas gk bisa login.,1,2025-12-20 12:54:30,0,
Pengguna Google,"gk jelas 2x bikin akun ke logout terus, padahal akun baru gk pernah spam atau ngelakuin hal anek konyol",1,2025-12-20 12:48:49,0,
Pengguna Google,semakin buruk saja,1,2025-12-20 12:21:58,0,
Pengguna Google,sekrang susah loging,3,2025-12-20 12:18:44,0,11.49.1-release.0
Pengguna Google,tidak jelas ni apk,1,2025-12-20 12:12:26,0,11.48.0-release.0
Pengguna Google,gabisa masuk !,1,2025-12-20 12:02:43,0,11.49.1-release.0
Pengguna Google,"apasih orang gaada ngapain tiba"" akun ditangguhkan padahal akun ga isi postingan,ga pernah komen malah ditangguhkan, ngajukan banding juga gabisa payah banget",1,2025-12-20 12:00:22,0,11.49.1-release.0
Pengguna Google,Mantap,5,2025-12-20 11:17:07,0,11.47.0-release.0
Pengguna Google,"aplikasi sampah, dikit2 ditangguhkan... pdhl tdak pernah memposting ujaran kebencian atau sara,,, mending main ig, tiktok ataupun FB... auto uninstall aplikasi X",1,2025-12-20 10:36:31,0,
Pengguna Google,"Gua binggung padahal gk upload konten salah, upload konten juga salah padahal hua upload foto atsu video juga gak yang aneh"" kenak suspend lama"" gk ada yang main ni applikasi.. jadi penonton salah pokonya serba salah di apk satu ini. diajukan banding gk dinotice goodluck lah buat developer nya",1,2025-12-20 10:14:33,39,11.47.0-release.0
Pengguna Google,parah aplikasi apa ini ga bermutu,1,2025-12-20 10:13:35,0,11.49.1-release.0
Pengguna Google,ok,5,2025-12-20 10:01:35,0,11.49.0-release.0
Pengguna Google,gak bisa login atau buat akun,3,2025-12-20 09:45:55,0,
Pengguna Google,"bgus ya bgus,tpi iklan nya bnyak kali setiap detik iklan,gjlsss gimana mau sntai tiba"" mau puter error syg sekali bnyak kekurangan",1,2025-12-20 09:14:53,0,
Pengguna Google,enak nonton filem gay disini saya sukaaaaa ahhh,5,2025-12-20 09:13:34,0,
Pengguna Google,aplikasi ini sangat bagus dan baik untuk di gunakan tolong lepaskan akun saya yang di tangguh kan🥰,5,2025-12-20 09:00:15,0,
Pengguna Google,najis update melulu tapi tetep jelek,1,2025-12-20 08:36:20,0,11.48.0-release.0
Pengguna Google,"Please help developer, I can't change my username I don't know why, I've tried changing it to a different name many times, even though I've complied with the rules that don't allow dots and other symbols, but it still doesn't work. Please help me, I hope this complaint will be processed immediately. please",1,2025-12-20 08:21:09,1,11.49.1-release.0
Pengguna Google,ko nda bisa masuk tolong di bantu andmin,1,2025-12-20 07:44:36,1,
Pengguna Google,"gajelas masa ga bisa ganti username, mana kalo masuk aplikasi ga bisa login, ada kesalahan teknis katanya, begitu aja terus.",3,2025-12-20 07:13:28,37,11.49.1-release.0
Pengguna Google,APK JELEKKK MANA DI SURUH BAYARR GK BISA LIAT POSTINGAN ORANG KTNYA DI TANGGUHKANN BINTANG 1,1,2025-12-20 07:12:42,0,
Pengguna Google,menurut akuu sangat baguss,5,2025-12-20 06:36:57,0,
Pengguna Google,bagus dn efisien,5,2025-12-20 06:33:09,0,
Pengguna Google,"aplikasinya si bagus. tp, kenapa dikit dikit ditangguhkn. padahal gak ngain2.",1,2025-12-20 06:16:19,1,11.49.1-release.0
Pengguna Google,ini bagus bgt sih tapi aku idk,5,2025-12-20 06:06:55,0,8.76.0-release.01
Pengguna Google,"aplikasi nya bagus buat cari info terbaru. Tapi sekarang jelek bngt karena akunku yang ga aku pake buat apa apa, malah ditangguhkan. Udah beberapa kali kayak gini terus. Makin kesini makin ga suka sama x. Ga buat salah aja kadang di tangguhkan. Tolong kebijaksanaan dalam mengatur x.",1,2025-12-20 06:06:31,62,11.49.1-release.0
Pengguna Google,"akun tiba-tiba ditangguhkan padahal gak kenapa2, diajukan banding sama sekali gak ada tanggapan",1,2025-12-20 05:04:00,3,11.47.0-release.0
Pengguna Google,ga bisa login daftar juga gabisa selalu eror pake no pake email sama aja gaada solusii minta bantuan gabisa gmna si mkin sini ko makin jelek,1,2025-12-20 05:00:39,1,11.49.1-release.0
Pengguna Google,KONTOLLLLLLLL....,5,2025-12-20 04:57:30,0,
Pengguna Google,apakah akan menjadi sampah aplikasi ini. begitu di download tidak bisa di akses,1,2025-12-20 04:36:43,0,
Pengguna Google,bagus,5,2025-12-20 04:24:53,0,
Pengguna Google,"aplikasi minus, akun tidak melakukan kesalahan tiba tiba ditangguhkan, sedikit dikit keluar. tolong benarkan hal tersebut",1,2025-12-20 04:07:45,0,
Pengguna Google,payah gabisa login pdhal bru pertama kali,1,2025-12-20 03:57:17,0,11.0.0-release.0
Pengguna Google,buagus 🙏🫡,4,2025-12-20 03:56:54,0,11.49.1-release.0
Pengguna Google,"ga jelas makin di update makin ngebug parah keluar keluar sendiri aplikasinya, terus udah di update fitur video call dan call nya hilang",2,2025-12-20 03:27:33,14,11.48.0-release.0
Pengguna Google,nice,5,2025-12-20 03:04:25,0,
Pengguna Google,sampai kapan pihak X akan menangguhkan akun saya semua proses banding dll sudah di lakukan namun akun saya tidak dapat di gunakan terimakasih,1,2025-12-20 02:07:55,0,11.48.0-release.0
Pengguna Google,sangat baik,5,2025-12-20 02:06:14,0,11.47.0-release.0
Pengguna Google,"aplikasi ga jelas, di tangguhkan tanpa alasan yang jelas, cuman dengan keterangan akun tidak autentik. sudah dibanding dan langsung dibilang kasus ditutup dan tidak bisa lagi dibanding",1,2025-12-20 01:29:28,0,
Pengguna Google,berkelass,5,2025-12-20 01:14:46,0,11.48.0-release.0
Pengguna Google,aplikasi gk jelas gw buat akun untuk liat berita terkini di tangguhkan,1,2025-12-20 01:05:31,0,
Pengguna Google,👍,5,2025-12-20 00:25:02,0,11.48.0-release.0
Pengguna Google,"buat akun sering bngt gagal, ""kesalahan teknis""",2,2025-12-20 00:21:23,3,11.49.1-release.0
Pengguna Google,masuk ke akun sendiri dipersulit tapi tiap kali ada pemberitahuan,1,2025-12-19 23:29:14,0,9.46.0-release.0
Pengguna Google,masuk ke akun sendiri malah dipersulit,1,2025-12-19 23:28:12,1,
Pengguna Google,X very good,5,2025-12-19 23:27:26,0,
Pengguna Google,"apaan baru pertama kali download tapi ga bisa masuk ga ada koneksi lah, halah pret",1,2025-12-19 22:47:41,4,11.49.1-release.0
Pengguna Google,Aplikasinya bermanfaat. Semoga groknya makin cerdas,5,2025-12-19 21:58:09,0,11.49.1-release.0
Pengguna Google,wow,5,2025-12-19 21:37:58,0,
Pengguna Google,"woi apa apaan main blokir akun orang,orang gak ada melanggar malah di blokir buruk banget ini apk nya",1,2025-12-19 20:34:49,0,
Pengguna Google,"Aplikasi sampah, tiba2 akun saya di suspend tanpa disertai bukti saya melanggar aturan.",1,2025-12-19 20:21:02,3,11.49.1-release.0
Pengguna Google,"stupid ...akun selalu di tangguhkan padahal gk ngpa-ngpain ,padahal gunain X cuman lihat berita game dan movie yg ingin di tonton ...taiii",1,2025-12-19 20:04:10,0,11.48.0-release.0
Pengguna Google,"aplikasi merepotkan, vitur yang ditawarkan tidak menarik",1,2025-12-19 18:29:07,0,9.40.0-release.0
Pengguna Google,mengapa akun Saya di tangguhkan,1,2025-12-19 18:10:31,0,11.48.0-release.0
Pengguna Google,"banyak berita yg kami blum tau jadi tauu,makasihh",5,2025-12-19 18:08:37,0,
Pengguna Google,salah gw ap anjirr 4 hari gw gk login X mau login kok malah dapet notiv akun anda ditangguhkan lah benjirr tolonglah lucu bgt buset dah hmm. sorry gw kasih bintang 1 gw udah ngikutin tutor di yt sama aj akun anda di tangguhkan,1,2025-12-19 17:46:32,0,11.48.0-release.0
Pengguna Google,aplikasi paling bodoh sulit dibuka sekali buka langsung keluar sendiri,1,2025-12-19 17:43:03,0,10.86.0-release.0
Pengguna Google,eror terus,1,2025-12-19 17:37:04,0,11.48.0-release.0
Pengguna Google,sekarang gk bisa puter video ya,3,2025-12-19 17:08:07,0,11.48.0-release.0
Pengguna Google,okee,5,2025-12-19 17:05:39,0,
Pengguna Google,"aplikasi paling anj, 3 kali akun diblokir sepihak, dan nggk bisa diajukan bading",1,2025-12-19 16:55:40,0,
Pengguna Google,bagus,4,2025-12-19 16:50:17,0,10.86.0-release.0
Pengguna Google,oke,5,2025-12-19 16:45:21,0,11.47.0-release.0
Pengguna Google,APL gak jelas tiba2 akun di tangguhkan alasan melanggar peraturan,1,2025-12-19 16:40:03,0,11.48.0-release.0
Pengguna Google,good,5,2025-12-19 16:32:56,0,
Pengguna Google,akun d tangguhkan padahal tidak melakukan kesalahan,1,2025-12-19 16:21:27,0,
Pengguna Google,nice,5,2025-12-19 16:11:06,0,11.42.0-release.2
Pengguna Google,makin ngaco,1,2025-12-19 16:04:58,0,11.48.0-release.0
Pengguna Google,aplikasi bosok cuma saya menyukai vidio aja di blok,1,2025-12-19 16:03:21,0,
Pengguna Google,susah masuk,1,2025-12-19 15:59:59,0,11.48.0-release.0
Pengguna Google,mantap dan membantu,5,2025-12-19 15:55:45,0,11.48.0-release.0
Pengguna Google,kokgak bisa,5,2025-12-19 15:42:27,0,11.48.0-release.0
Pengguna Google,"tap uninstall button.... apk mya rekomended parah.... jangan download.....! banyak orang baik...... ni apk bahaya parah, kekerasan dimana""....",5,2025-12-19 15:22:26,0,
Pengguna Google,akun sering ditangguhkan ada apa dengan X,1,2025-12-19 15:14:25,0,
Pengguna Google,kenapa gak bisa download,1,2025-12-19 15:06:13,0,
Pengguna Google,bagus,5,2025-12-19 14:53:43,0,11.48.0-release.0
Pengguna Google,"tolong lah, akun saya tiba tiba ke suspend sendiri padahal saya ga ngapain ngapain. akun saya pun terhitung aktif karena saya sering menyukai postingan orang lain. sudah ajukan banding berkali kali tapi tidak ada respon sama sekali. dan menurut saya, saya tidak melakukan pelanggaran apapun karena akun saya sendiri bukan akun publik, tolong dibantu.",1,2025-12-19 14:21:53,32,11.48.0-release.0
Pengguna Google,"jujur ini aplikasi bagus sih buat cari informasi dan sejenisnya dibandingkan dengan medsos lain, tapi entah kenapa agak gajelas juga padaha akun saya tidak pernah berinteraksi chat ataupun komentar di akun lain tetapi akun tiba-tiba ditanggungkan, dan tidak bisa dikembalikan 🥲🥲🥲",1,2025-12-19 14:09:24,60,11.48.0-release.0
Pengguna Google,"Aplikasi sampah,, dikit2 musti verifikasi, dikit2 harus di banned akunnya aku udh lebih dari 5 kali buat akun dan dibanned padahal tidak pernah melakukan spam chat dll,, sampah",1,2025-12-19 14:07:46,1,
Pengguna Google,"burik, sulit login, error mulu,",1,2025-12-19 13:49:46,0,
Pengguna Google,tidak bisa masuk akun tiba-tiba login sendiri,1,2025-12-19 13:44:11,1,11.48.0-release.0
Pengguna Google,"Tidak dapat login melalui aplikasi, tetapi bisa login melalui website. padahal perangkat yang saya gunakan masih bisa menggunakan versi terbaru aplikasi",1,2025-12-19 13:29:47,0,11.47.0-release.0
Pengguna Google,sangat bagus,5,2025-12-19 13:24:49,0,11.48.0-release.0
Pengguna Google,aplikasi gk guna,1,2025-12-19 13:18:18,0,11.48.0-release.0
Pengguna Google,aplikasi menyenangkan menurut saya,5,2025-12-19 12:53:38,0,11.48.0-release.0
Pengguna Google,"aplikasinya bagus, tp kenapa tiba2 dmnya hilang semua 🤔 whay...??",5,2025-12-19 12:34:21,0,11.48.0-release.0
Pengguna Google,susah login dan rumit. tidak simple.,1,2025-12-19 12:20:01,0,11.48.0-release.0
Pengguna Google,"akun nya susah buat login,sering di minta verifikasi,sering terjadi kesalahan dan akun tiba² di tangguhkan 😪",1,2025-12-19 12:07:30,1,11.48.0-release.0
Pengguna Google,aplikasi jelek kebanyakan di tangguhkan... mending cari aplikasi lain aja... jelek banget ini,1,2025-12-19 12:04:03,1,10.89.0-release.0
Pengguna Google,Masih tahap pengembangan Aplikasi,4,2025-12-19 11:42:18,0,11.48.0-release.0
Pengguna Google,AKUN DITANGGUHKAN. PADAHAL ENGGA ADA BUAT KESALAHAN. ANEH! COBA GILIRAN BERLANGGANAN DETIK INI PUN PASTI BISA KEBUKA..,1,2025-12-19 11:41:10,1,11.48.0-release.0
